"Season","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility"
"2024","Ishmael","Burdine","S","TCU","","2023-12-04T17:01:00.000Z","","3","Immediate"
"2024","Sam","Brady","LB","Virginia","Barton C.C.","2023-12-04T16:56:00.000Z","","3","Immediate"
"2024","Jaishawn","Barham","LB","Maryland","Michigan","2023-12-04T14:54:00.000Z","0.91","4","Immediate"
"2024","Kamari","Wilson","S","Florida","Arizona State","2023-12-04T14:54:00.000Z","0.88","3","Immediate"
"2024","Zion","Steptoe","S","Purdue","Tulsa","2023-12-04T14:53:00.000Z","","3","Immediate"
"2024","J.P.","Deeter","DL","Purdue","Arizona State","2023-12-04T14:17:00.000Z","0.83","3","Immediate"
"2024","Jason","Shuford","DL","East Carolina","Marshall","2023-12-04T14:17:00.000Z","","","Immediate"
"2024","Caleb","Anderson","WR","Akron","Alcorn State","2023-12-04T14:16:00.000Z","","3","Immediate"
"2024","Treymon","Echols","WR","Kent State","","2023-12-04T14:16:00.000Z","","2","Immediate"
"2024","Darrien","Stewart","S","Utah","BYU","2023-12-04T19:31:00.000Z","","3","Immediate"
"2024","Zach","Morris","CB","New Mexico","UT San Antonio","2023-12-01T22:51:00.000Z","0.84","3","Immediate"
"2024","Marquis","Cooper","CB","Buffalo","","2023-12-05T15:10:00.000Z","","","Withdrawn"
"2024","Isaia","Glass","OT","Arizona State","Oklahoma State","2023-12-04T19:23:00.000Z","0.84","3","Immediate"
"2024","Max","Whisner","TE","Missouri","Akron","2023-12-04T14:15:00.000Z","0.86","3","Immediate"
"2024","Max","Patterson","WR","Rutgers","Delaware","2023-12-04T14:15:00.000Z","","3","Immediate"
"2024","Amipeleasi","Langi","DL","Houston","Oregon State","2023-12-05T14:41:00.000Z","0.84","3","Immediate"
"2024","Rico","Barfield","RB","Ball State","Northwest Missouri State","2023-12-04T14:15:00.000Z","","3","Immediate"
"2024","Walter","Taylor III","QB","Vanderbilt","Colorado","2023-12-04T14:14:00.000Z","0.88","3","Immediate"
"2024","Justin","Wodtly","EDGE","Cincinnati","Arizona State","2023-12-04T14:13:00.000Z","0.85","3","Immediate"
"2024","Zy","Brockington","DL","Memphis","","2023-12-04T14:13:00.000Z","","3","Immediate"
"2024","Brandon","Baldwin","OT","Michigan State","","2023-11-29T19:16:00.000Z","","3","Withdrawn"
"2024","Jayden","Maiava","QB","UNLV","USC","2024-01-02T02:49:00.000Z","0.9","4","Immediate"
"2024","MJ","Morris","QB","NC State","Maryland","2023-12-04T14:12:00.000Z","0.87","3","Immediate"
"2024","Jadon","Pearson","S","Utah","Utah State","2023-10-04T14:37:00.000Z","","3","Immediate"
"2024","Kalil","Girault","WR","Arkansas","","2023-12-01T22:42:00.000Z","","","Immediate"
"2024","Malik","Hornsby","WR","Texas State","Arkansas State","2024-01-02T17:45:00.000Z","0.85","3","Immediate"
"2024","Austin","Smith","TE","Memphis","Sam Houston State","2024-01-02T17:45:00.000Z","0.82","3","Immediate"
"2024","Carnell","Davis","S","Rutgers","Duquesne","2023-12-04T14:11:00.000Z","","3","Immediate"
"2024","Otis","Pitts","IOL","UTEP","","2023-11-28T16:28:00.000Z","","","Withdrawn"
"2024","Christian","Fitzpatrick","WR","Michigan State","Marshall","2023-11-28T16:22:00.000Z","0.88","3","Immediate"
"2024","Jerrin","Thompson","S","Texas","Auburn","2024-01-05T23:56:00.000Z","0.88","3","Immediate"
"2024","Devin","Price","WR","Florida Atlantic","","2023-12-06T14:56:00.000Z","0.82","3","Immediate"
"2024","Tevin","Carter","QB","Memphis","Tennessee State","2023-12-04T14:11:00.000Z","","3","Immediate"
"2024","Andre","Oben","OT","Purdue","Monmouth","2023-12-04T14:11:00.000Z","","3","Immediate"
"2024","Sage","Ennis","TE","Clemson","Virginia","2023-11-30T18:20:00.000Z","0.85","3","Immediate"
"2024","Remington","Strickland","IOL","Texas A&M","TCU","2023-11-30T18:17:00.000Z","0.85","3","Immediate"
"2024","Louis","Moore","S","Indiana","Ole Miss","2023-11-30T18:09:00.000Z","0.87","3","Immediate"
"2024","DJ","VanHook","CB","Appalachian State","","2024-03-05T06:00:00.000Z","","","Immediate"
"2024","Mel","Brown","RB","Gardner-Webb","Connecticut","2023-11-29T06:00:00.000Z","0.87","3","Immediate"
"2024","Jahbari","Hill","CB","Florida Atlantic","North Alabama","2023-12-04T22:58:00.000Z","","3","Immediate"
"2024","Jacob","Barnes","K","Louisiana Tech","","2023-11-30T22:59:00.000Z","","2","Immediate"
"2024","Febechi","Nwaiwu","IOL","North Texas","Oklahoma","2023-12-04T22:58:00.000Z","0.87","3","Immediate"
"2024","Ashton","Heflin","LB","Georgia Tech","Marshall","2023-12-16T20:07:00.000Z","","3","Immediate"
"2024","Kamaar","Bell","IOL","Florida Atlantic","South Carolina","2024-01-04T06:00:00.000Z","0.85","3","Immediate"
"2024","Grady","Kelly","DL","Colorado State","Florida State","2023-12-16T19:51:00.000Z","0.87","3","Immediate"
"2024","Aeneas","Peebles","DL","Duke","Virginia Tech","2023-11-29T14:24:00.000Z","0.89","3","Immediate"
"2024","Chris","Rhone","WR","Coastal Carolina","","2023-12-04T13:06:00.000Z","","3","Immediate"
"2024","Hollywood","Smothers","RB","Oklahoma","NC State","2023-12-04T22:56:00.000Z","0.88","3","Immediate"
"2024","Hayden","Pulis","OT","Fresno State","Central Oklahoma","2023-12-04T22:33:00.000Z","","3","Immediate"
"2024","Diante","Vines","WR","Iowa","Old Dominion","2023-12-04T22:25:00.000Z","","3","Immediate"
"2024","CJ","Doggette","EDGE","Cincinnati","Ohio","2023-12-04T22:18:00.000Z","","3","Immediate"
"2024","William","Simpkins III","CB","Virginia","","2023-12-05T16:55:00.000Z","","3","Immediate"
"2024","William","Haskell","QB","Washington","","2024-01-12T18:15:00.000Z","","3","Immediate"
"2024","AJ","Duffy","QB","Florida State","San Diego State","2023-12-04T22:16:00.000Z","0.87","3","Immediate"
"2024","CJ","Ross","LB","South Florida","","2023-12-04T16:45:00.000Z","","3","Immediate"
"2024","Asa","Turner","S","Washington","Florida","2024-01-12T06:00:00.000Z","0.89","3","Immediate"
"2024","Douglas","Newsome","CB","Charlotte","","2023-12-04T15:30:00.000Z","","2","Immediate"
"2024","Drake","Dabney","TE","Baylor","TCU","2023-12-04T15:29:00.000Z","0.88","3","Immediate"
"2024","T.K.","Wright","LB","NC State","Temple","2023-12-04T15:29:00.000Z","0.85","3","Immediate"
"2024","Anthony","Smith","WR","NC State","East Carolina","2023-12-04T15:29:00.000Z","0.85","3","Immediate"
"2024","Mitch","Jeter","K","South Carolina","Notre Dame","2023-12-04T15:29:00.000Z","0.82","3","Immediate"
"2024","Marcus","Major","RB","Oklahoma","Minnesota","2023-12-04T15:28:00.000Z","0.86","3","Immediate"
"2024","Dorian","Hinton","IOL","Florida Atlantic","Texas A&M","2024-01-03T18:56:00.000Z","0.88","3","Immediate"
"2024","Davon","Hicks","LB","Washington State","Georgia Southern","2023-12-28T17:58:00.000Z","","3","Immediate"
"2024","Justin","Medlock","LB","Utah","SMU","2023-12-04T15:28:00.000Z","0.85","3","Immediate"
"2024","Anthony","Hankerson","RB","Colorado","Oregon State","2023-12-04T15:28:00.000Z","0.88","3","Immediate"
"2024","Kolbey","Taylor","CB","Wyoming","Vanderbilt","2023-12-04T15:28:00.000Z","0.86","3","Immediate"
"2024","Jordan","McDonald","RB","UCF","Boston College","2023-12-04T15:27:00.000Z","0.89","3","Immediate"
"2024","Eni","Falayi","TE","UMass","Utah Tech","2023-12-04T15:27:00.000Z","","3","Immediate"
"2024","Tom","Ellard","P","Western Kentucky","Northern State","2023-12-04T15:27:00.000Z","","2","Immediate"
"2024","Shadrick","Byrd","RB","Charlotte","","2023-11-28T14:14:00.000Z","","3","Withdrawn"
"2024","Elijah","Wood","LB","San José State","Utah Tech","2023-12-04T06:00:00.000Z","","3","Immediate"
"2024","Javan","Robinson","CB","Washington State","Arizona State","2023-12-04T15:31:00.000Z","0.87","3","Immediate"
"2024","Floyd","Chalk IV","RB","Grambling","San José State","2023-12-06T06:00:00.000Z","0.87","3","Immediate"
"2024","Ethan","Boyd","OT","Michigan State","","2023-12-04T14:36:00.000Z","","3","Withdrawn"
"2024","Donaven","McCulley","WR","Indiana","","2023-11-28T16:52:00.000Z","0.91","4","Withdrawn"
"2024","Vincent","Murphy","IOL","Western Kentucky","Tulane","2023-11-28T16:52:00.000Z","0.86","3","Immediate"
"2024","JT","Killen","LB","Coastal Carolina","Eastern Michigan","2023-11-28T16:50:00.000Z","","","Immediate"
"2024","Durell","Robinson","RB","Charlotte","Connecticut","2023-12-04T14:36:00.000Z","0.85","3","Immediate"
"2024","Adryan","Lara","QB","Kansas State","","2023-12-04T16:29:00.000Z","","3","Immediate"
"2024","Caden","Veltkamp","QB","Western Kentucky","","2023-12-04T15:36:00.000Z","","3","Withdrawn"
"2024","Tysheik","Galloway","DL","Liberty","West Georgia","2023-12-04T15:35:00.000Z","","2","Immediate"
"2024","Seth","Martin","IOL","Texas Tech","","2023-12-04T20:14:00.000Z","","3","Immediate"
"2024","Malcolm","Ray","DL","Florida State","Rutgers","2023-12-20T17:04:00.000Z","0.86","3","Immediate"
"2024","Devon","Manuel","OT","Arkansas","Florida","2023-12-04T20:09:00.000Z","0.88","3","Immediate"
"2024","Tahveon","Nicholson","CB","Illinois","Louisville","2023-12-04T20:09:00.000Z","0.88","3","Immediate"
"2024","Jack","Wilty","IOL","Colorado","","2024-01-22T06:00:00.000Z","","3","Immediate"
"2024","Bryun","Parham","LB","San José State","Washington","2024-01-22T06:00:00.000Z","0.89","3","Immediate"
"2024","Austin","Ausberry","S","Auburn","LSU","2023-12-12T19:20:00.000Z","0.86","3","Immediate"
"2024","Tybo","Rogers","RB","Washington","","2024-01-19T06:00:00.000Z","0.88","3","Withdrawn"
"2024","Hunter","Helms","QB","Clemson","Rhode Island","2023-11-28T16:49:00.000Z","","2","Immediate"
"2024","Kyle","Trombley","IOL","San Diego State","","2023-12-18T15:57:00.000Z","","3","Immediate"
"2024","James","Robinson","IOL","South Alabama","","2024-01-19T06:00:00.000Z","","3","Immediate"
"2024","Justin","Beadles","EDGE","Houston","","2024-01-19T06:00:00.000Z","","3","Immediate"
"2024","Mike","Washington Jr.","RB","Buffalo","","2024-01-24T06:00:00.000Z","","2","Immediate"
"2024","Kitan","Crawford","S","Texas","Nevada","2024-01-05T23:15:00.000Z","0.88","3","Immediate"
"2024","Tacario","Davis","CB","Arizona","","2024-01-23T16:37:00.000Z","0.92","4","Immediate"
"2024","McKenzie","Agnello","OT","Texas A&M Commerce","New Mexico","2023-12-04T06:00:00.000Z","","","Immediate"
"2024","Yam","Banks","S","South Alabama","Ole Miss","2024-01-02T17:43:00.000Z","0.9","4","Immediate"
"2024","Paki","Finau","OT","Washington","","2024-01-23T15:46:00.000Z","0.9","4","Withdrawn"
"2024","Jordan","Ford","RB","Tulsa","","2024-01-23T06:00:00.000Z","","3","Immediate"
"2024","Ephesians","Prysock","CB","Arizona","Washington","2024-01-17T06:00:00.000Z","0.9","4","Immediate"
"2024","Billy","Dozier","WR","Northern Illinois","Butler","2024-01-17T06:00:00.000Z","","2","Immediate"
"2024","Bryce","Cage","EDGE","Texas State","Utah State","2023-12-29T06:00:00.000Z","","3","Immediate"
"2024","Trayvon","Rudolph","WR","Northern Illinois","","2023-12-04T17:14:00.000Z","","3","Withdrawn"
"2024","Kivon","Wright","DL","Boise State","Kilgore J.C.","2023-12-05T01:46:00.000Z","","3","Immediate"
"2024","Jarius","Stewart","CB","Air Force","Eastern New Mexico","2023-12-04T17:01:00.000Z","","","Immediate"
"2024","Bennett","Walker","CB","Eastern Michigan","San Diego State","2023-12-28T06:00:00.000Z","0.85","3","Immediate"
"2024","Jayden","Curry","S","South Florida","","2024-01-17T01:41:00.000Z","","3","Immediate"
"2024","Mack","Howard","QB","Utah","","2023-12-04T18:10:00.000Z","","3","Immediate"
"2024","Josh","Hardy","EDGE","Boston College","North Carolina A&T","2023-11-29T02:16:00.000Z","","3","Immediate"
"2024","Jason","Scott","CB","Boston College","Delaware","2023-11-29T02:15:00.000Z","","3","Immediate"
"2024","Tony","Harris","CB","Appalachian State","Lafayette","2023-12-04T15:29:00.000Z","","","Immediate"
"2024","Patrick","Garwo III","RB","Boston College","Nevada","2023-11-29T02:14:00.000Z","0.86","3","Immediate"
"2024","Teddye","Buchanan","LB","UC Davis","California","2023-11-29T00:56:00.000Z","0.89","3","Immediate"
"2024","E.J.","Warner","QB","Temple","Rice","2023-11-28T23:43:00.000Z","0.86","3","Immediate"
"2024","Marvin","Ham","LB","Colorado","","2023-11-28T23:31:00.000Z","","4","Immediate"
"2024","Quali","Conley","RB","San José State","Arizona","2024-01-22T06:00:00.000Z","0.88","3","Immediate"
"2024","Peyton","Waters","S","Washington","","2024-01-21T06:00:00.000Z","0.89","3","Withdrawn"
"2024","Tyler","Bride","CB","Minnesota","","2024-01-23T20:50:00.000Z","","3","Immediate"
"2024","Marquez","Bell","WR","Old Dominion","","2023-12-04T22:51:00.000Z","","3","Immediate"
"2024","Anthony","Romphf","CB","Western Michigan","Charlotte","2023-11-30T22:54:00.000Z","0.83","3","Immediate"
"2024","Stacey","Wilkins","OT","Louisiana Monroe","Western Kentucky","2023-11-30T22:52:00.000Z","","4","Immediate"
"2024","Nick","Nash","WR","San José State","","2024-01-23T06:00:00.000Z","0.9","4","Withdrawn"
"2024","Jaden","Williams","WR","Boston College","Texas State","2023-12-04T15:33:00.000Z","","3","Immediate"
"2024","Kevon","Darton","DL","Syracuse","Arizona","2024-01-17T20:46:00.000Z","0.88","3","Immediate"
"2024","Julian","Kameristy","DL","Indiana","Murray State","2023-11-28T16:18:00.000Z","","","Immediate"
"2024","Charles","Wright","QB","Texas","Appalachian State","2024-01-05T23:07:00.000Z","0.83","3","Immediate"
"2024","Pat","McMurtrie","OT","Holy Cross","James Madison","2023-12-19T15:47:00.000Z","","2","Immediate"
"2024","Sterling","Porcher","IOL","Middle Tennessee","Texas Tech","2023-11-28T16:14:00.000Z","0.87","3","Immediate"
"2024","Brendon","Harris","S","Wake Forest","Middle Tennessee","2023-11-28T16:12:00.000Z","","3","Immediate"
"2024","Sam","Brumfield","LB","Middle Tennessee","Virginia Tech","2023-11-28T16:11:00.000Z","0.86","3","Immediate"
"2024","Tyler","Purdy","RB","Holy Cross","James Madison","2023-12-13T15:42:00.000Z","","","Immediate"
"2024","Eric","O'Neill","DL","LIU Post","James Madison","2023-12-05T15:28:00.000Z","","2","Immediate"
"2024","Tyshawn","Wyatt","OT","James Madison","","2023-12-04T15:33:00.000Z","","3","Withdrawn"
"2024","Jesse","Ramil","OT","Saint Francis (PA)","James Madison","2023-11-29T15:52:00.000Z","","","Immediate"
"2024","TJ","Finley","QB","Texas State","Western Kentucky","2024-01-16T06:00:00.000Z","0.88","3","Immediate"
"2024","Kurtis","Rourke","QB","Ohio","Indiana","2023-12-05T16:48:00.000Z","0.9","4","Immediate"
"2024","DJ","Cotton Jr.","DL","West Virginia","James Madison","2023-12-13T15:07:00.000Z","","","Immediate"
"2024","Carlson","Joseph","RB","Florida","","2023-12-04T16:18:00.000Z","","","Immediate"
"2024","Jaylon","Jimmerson","S","Liberty","Sam Houston State","2023-12-05T19:35:00.000Z","","","Immediate"
"2024","Alfonzo","Allen","S","Baylor","","2023-12-08T17:58:00.000Z","","3","Immediate"
"2024","Ty","French","EDGE","Gardner-Webb","West Virginia","2023-12-06T18:09:00.000Z","0.88","3","Immediate"
"2024","Nick","Mosley","RB","Bowling Green","","2023-12-06T18:05:00.000Z","","3","Immediate"
"2024","Malcolm","Britt","LB","Old Dominion","Norfolk State","2023-12-01T17:31:00.000Z","","3","Immediate"
"2024","Deshaun","Batiste","DL","Troy","Tulane","2023-12-20T20:28:00.000Z","","","Immediate"
"2024","Jackson","Bratton","LB","UAB","North Alabama","2023-11-30T17:55:00.000Z","","4","Immediate"
"2024","Alec","Pell","TE","Northern Colorado","Austin Peay","2023-11-14T06:00:00.000Z","","3","Immediate"
"2024","Kelly","Akharaiyi","WR","UTEP","Mississippi State","2023-11-30T17:52:00.000Z","0.87","3","Immediate"
"2024","Malik","Dixon","S","Connecticut","","2023-11-30T17:49:00.000Z","","3","Withdrawn"
"2024","Chance","Williams","RB","Grambling","Cincinnati","2023-12-20T06:00:00.000Z","0.87","3","Immediate"
"2024","RJ","Delancy III","CB","Toledo","Wisconsin","2024-01-01T12:29:00.000Z","0.88","3","Immediate"
"2024","Dylan","Wudke","EDGE","Youngstown State","Kansas","2023-12-05T23:56:00.000Z","0.84","3","Immediate"
"2024","Bryce","Kissi","WR","Rutgers","","2023-12-05T22:06:00.000Z","","","Immediate"
"2024","Kevo","Wesley","IOL","Vanderbilt","","2023-11-27T20:51:00.000Z","","3","Withdrawn"
"2024","Kahlil","Benson","IOL","Indiana","Colorado","2023-11-27T20:51:00.000Z","0.87","3","Immediate"
"2024","Jackson","Meeks","WR","Georgia","Syracuse","2023-12-04T19:19:00.000Z","0.87","3","Immediate"
"2024","Jake","Rubley","QB","Kansas State","Illinois State","2023-11-27T19:39:00.000Z","","3","Immediate"
"2024","Lavonte","Gater","CB","Kent State","","2023-12-04T14:53:00.000Z","","3","Immediate"
"2024","Shane","Slattery","LB","Kent State","Robert Morris","2023-12-04T14:24:00.000Z","","2","Immediate"
"2024","Antoineo","Harris Jr.","EDGE","Indiana State","New Mexico","2023-12-04T06:00:00.000Z","","","Immediate"
"2024","Trell","Harris","WR","Kent State","Virginia","2023-12-04T14:21:00.000Z","0.87","3","Immediate"
"2024","Bryson","Summers","IOL","Coastal Carolina","Sacramento State","2023-12-04T14:20:00.000Z","","3","Immediate"
"2024","Austin","Hill","WR","Ball State","","2023-12-04T14:19:00.000Z","","2","Immediate"
"2024","KZ","Adams","RB","Georgia State","South Carolina State","2023-12-04T14:18:00.000Z","","3","Immediate"
"2024","Tre","Smith","EDGE","San José State","Arizona","2024-01-22T06:00:00.000Z","0.89","3","Immediate"
"2024","CJ","Brown","S","Northern Illinois","Bowling Green","2023-11-30T17:47:00.000Z","","3","Immediate"
"2024","Ali","Abdul-Hakeem","LB","Georgia State","","2024-02-26T19:17:00.000Z","","3","Immediate"
"2024","JJ","Jean-Louis","LB","Iowa State","North Texas","2023-12-04T17:51:00.000Z","","3","Immediate"
"2024","Denver","Harris","CB","LSU","UT San Antonio","2023-12-29T14:48:00.000Z","0.9","4","Immediate"
"2024","Zion","Turner","QB","Connecticut","Jacksonville State","2023-12-04T17:49:00.000Z","0.82","3","Immediate"
"2024","Kajuan","Banks","CB","South Carolina","South Florida","2023-12-04T17:48:00.000Z","0.84","3","Immediate"
"2024","Vincent","Lumia","OT","Louisville","","2023-12-29T14:48:00.000Z","","","Immediate"
"2024","Jake","Garcia","QB","Missouri","East Carolina","2023-12-29T14:47:00.000Z","0.86","3","Immediate"
"2024","Stephen","Sings","EDGE","Auburn","","2023-12-04T13:12:00.000Z","","3","Immediate"
"2024","Fernando","Garza III","TE","Texas A&M","Sam Houston State","2023-12-13T21:11:00.000Z","0.84","3","Immediate"
"2024","Preston","Hodge","S","Liberty","Colorado","2023-12-13T20:49:00.000Z","0.9","4","Immediate"
"2024","Brandon","Johnson","CB","Duke","Oregon","2023-12-13T19:20:00.000Z","0.89","3","Immediate"
"2024","Kriston","Davis","CB","Southern","Houston","2023-12-01T17:19:00.000Z","0.88","3","Immediate"
"2024","Deion","Burks","WR","Purdue","Oklahoma","2023-12-04T13:54:00.000Z","0.92","4","Immediate"
"2024","Nate","Noel","RB","Appalachian State","Missouri","2023-12-07T18:39:00.000Z","0.88","3","Immediate"
"2024","Jordan","Johnson","RB","Hawai'i","Grambling","2023-12-04T15:33:00.000Z","","3","Immediate"
"2024","Daejuan","Thompson","LB","NC State","","2023-12-13T19:15:00.000Z","","3","Immediate"
"2024","Langston","Long","LB","Virginia","South Florida","2023-12-05T16:39:00.000Z","","3","Immediate"
"2024","LaDarrius","Bishop","CB","Arkansas","UNLV","2024-01-12T06:00:00.000Z","0.83","3","Immediate"
"2024","Quinshon","Judkins","RB","Ole Miss","Ohio State","2024-01-05T22:03:00.000Z","0.96","4","Immediate"
"2024","Mannie","Nunnery","LB","Florida","","2024-01-11T06:00:00.000Z","","3","Withdrawn"
"2024","Jyaire","Brown","CB","Ohio State","LSU","2023-12-05T21:07:00.000Z","0.88","3","Immediate"
"2024","Tyler","Larco","K","Arkansas","","2023-12-01T22:35:00.000Z","","","Immediate"
"2024","Isaiah","Bond","WR","Alabama","Texas","2024-01-12T18:19:00.000Z","0.98","5","Immediate"
"2024","Chris","Brazzell II","WR","Tulane","Tennessee","2023-12-04T21:12:00.000Z","0.91","4","Immediate"
"2024","Will","Prendergast","DL","Florida International","","2024-01-11T06:00:00.000Z","","","Immediate"
"2024","Parker","McKenna","LB","Portland State","Washington State","2023-12-13T14:11:00.000Z","0.84","3","Immediate"
"2024","Matthew","Golden","WR","Houston","Texas","2023-12-07T16:48:00.000Z","0.92","4","Immediate"
"2024","Aaron","Greene","TE","San Diego State","","2023-11-29T22:48:00.000Z","","2","Immediate"
"2024","Marquise","Gilbert","S","Auburn","","2023-12-07T16:29:00.000Z","","3","Immediate"
"2024","Isaiah","Paul","LB","UCF","","2023-12-07T15:41:00.000Z","","","Immediate"
"2024","Amari","Johnson","WR","UCF","Florida A&M","2023-12-07T15:38:00.000Z","","3","Immediate"
"2024","Kiland","Harrison","S","Tulane","","2023-12-12T15:48:00.000Z","","3","Immediate"
"2024","George","Gumbs Jr.","EDGE","Northern Illinois","Florida","2023-12-12T15:24:00.000Z","0.85","3","Immediate"
"2024","Traveon","Wright","CB","Memphis","Mississippi State","2023-12-12T15:22:00.000Z","0.84","3","Immediate"
"2024","Cedric","Melton","OT","Ole Miss","Houston","2023-12-09T16:29:00.000Z","0.84","3","Immediate"
"2024","Bryce","Duke","RB","Virginia Tech","Old Dominion","2023-12-04T14:07:00.000Z","0.85","3","Immediate"
"2024","Joey","Tanona","OT","Notre Dame","Purdue","2023-12-04T14:05:00.000Z","0.88","3","Immediate"
"2024","Nick","Norris","EDGE","Northern Colorado","Oregon State","2023-12-04T22:50:00.000Z","0.84","3","Immediate"
"2024","Wyatt","Hummel","OT","Villanova","","2023-12-15T06:00:00.000Z","","2","Immediate"
"2024","Brent","Austin","CB","James Madison","South Florida","2024-01-04T22:56:00.000Z","0.82","3","Immediate"
"2024","Keontez","Lewis","WR","Wisconsin","Southern Illinois","2023-12-04T06:00:00.000Z","0.87","3","Immediate"
"2024","Luke","MacPhail","QB","Syracuse","Utah Tech","2023-12-28T20:52:00.000Z","0.79","2","Immediate"
"2024","Tate","Rodemaker","QB","Florida State","Southern Mississippi","2023-12-28T19:10:00.000Z","0.89","3","Immediate"
"2024","A’Ceon","Cobb","WR","Florida Atlantic","Florida A&M","2023-12-05T16:49:00.000Z","","3","Immediate"
"2024","DJ","Lundy","LB","Florida State","","2023-12-18T16:52:00.000Z","0.89","3","Withdrawn"
"2024","Sam","Franklin","RB","UT Martin","Oklahoma","2023-12-04T15:42:00.000Z","0.89","3","Immediate"
"2024","Norman","Massey","LB","Louisiana Monroe","Ball State","2023-12-04T13:32:00.000Z","","","Immediate"
"2024","Jack","Kelly","EDGE","Weber State","BYU","2023-12-01T02:10:00.000Z","0.91","4","Immediate"
"2024","K.J.","Wallace","CB","Georgia Tech","UCLA","2023-12-29T06:00:00.000Z","0.87","3","Immediate"
"2024","Jack","Tchienchou","S","Troy","Tulane","2023-12-28T19:15:00.000Z","0.83","3","Immediate"
"2024","JayT","Jackson","CB","Georgia State","Tennessee State","2023-12-04T17:01:00.000Z","","3","Immediate"
"2024","Mishael","Powell","S","Washington","Miami","2024-01-12T19:55:00.000Z","0.9","4","Immediate"
"2024","Steve","Linton","EDGE","Texas Tech","Baylor","2024-01-12T06:00:00.000Z","0.88","3","Immediate"
"2024","Mason","Garcia","QB","East Carolina","Austin Peay","2023-12-04T12:54:00.000Z","","4","Immediate"
"2024","Aaron","Willis","LB","Houston","Delaware State","2023-12-07T14:36:00.000Z","","4","Immediate"
"2024","Elijah","Bowser","OT","Louisiana Tech","","2023-12-04T16:16:00.000Z","","","Immediate"
"2024","Trey","Moore","EDGE","UT San Antonio","Texas","2023-12-05T16:24:00.000Z","0.93","4","Immediate"
"2024","Myles","Winslow","DL","Georgia Southern","McNeese","2023-12-05T16:20:00.000Z","","2","Immediate"
"2024","Kevin","Coleman","WR","Louisville","Mississippi State","2024-01-02T22:16:00.000Z","0.88","3","Immediate"
"2024","Tyler","Johnson","IOL","Houston","Colorado","2023-12-07T14:35:00.000Z","0.9","4","Immediate"
"2024","Terrence","Ferguson","IOL","Alabama","Florida State","2024-01-03T21:50:00.000Z","0.9","4","Immediate"
"2024","Brady","Phillips","DL","Air Force","Idaho State","2023-12-07T14:03:00.000Z","","3","Immediate"
"2024","Cyrus","Moss","EDGE","Miami","","2023-12-07T11:25:00.000Z","","4","Immediate"
"2024","Darwin","Barlow","RB","USC","North Carolina","2023-11-30T22:43:00.000Z","0.87","3","Immediate"
"2024","Logan","Wilson","S","North Texas","Cincinnati","2023-11-30T22:30:00.000Z","0.87","3","Immediate"
"2024","Reise","Collier","LB","UAB","","2024-01-04T18:18:00.000Z","","3","Immediate"
"2024","Alec","Marenco","LB","New Mexico","","2024-01-19T06:00:00.000Z","","3","Immediate"
"2024","Armauni","Archie","CB","Connecticut","","2023-12-26T21:28:00.000Z","","3","Immediate"
"2024","Herman","Smith","S","Idaho State","Colorado","2024-01-18T17:03:00.000Z","0.85","3","Immediate"
"2024","Kadyn","Proctor","OT","Alabama","Iowa","2024-01-17T17:39:00.000Z","0.99","5","Immediate"
"2024","NaNa","Osafo-Mensah","DL","Notre Dame","TCU","2023-11-27T19:36:00.000Z","0.88","3","Immediate"
"2024","Caden","Costa","K","Ole Miss","Memphis","2023-12-04T15:59:00.000Z","0.8","3","Immediate"
"2024","Carter","Campbell","WR","SMU","","2024-01-17T15:08:00.000Z","","","Immediate"
"2024","Luke","Hamilton","RB","West Virginia","","2024-01-17T15:02:00.000Z","","","Immediate"
"2024","Cedrick","Nicely","OT","Ole Miss","Marshall","2023-12-20T16:49:00.000Z","","3","Immediate"
"2024","Jamaree","Caldwell","DL","Houston","Oregon","2023-12-12T22:34:00.000Z","0.93","4","Immediate"
"2024","Geirean","Hatchett","IOL","Washington","Oklahoma","2024-01-17T06:00:00.000Z","0.87","3","Immediate"
"2024","Etinosa","Reuben","DL","Georgia Tech","UMass","2023-12-18T22:15:00.000Z","0.84","3","Immediate"
"2024","Andre","Johnson","WR","Arizona State","","2023-12-12T18:21:00.000Z","","3","Immediate"
"2024","Kay'Ron","Lynch-Adams","RB","UMass","","2023-12-12T06:00:00.000Z","","3","Withdrawn"
"2024","RaRa","Dillworth","LB","East Carolina","","2023-12-12T16:09:00.000Z","","4","Immediate"
"2024","Carl","Biddings","DL","Indiana","","2023-12-12T13:53:00.000Z","","","Withdrawn"
"2024","Deontre","Morris","S","Kennesaw State","Georgia Southern","2023-12-04T22:13:00.000Z","","","Immediate"
"2024","Dillon","Gabriel","QB","Oklahoma","Oregon","2023-12-04T14:01:00.000Z","0.91","4","Immediate"
"2024","Atticus","Sappington","K","Oregon State","Oregon","2023-12-11T16:24:00.000Z","0.8","3","Immediate"
"2024","D'Marco","Augustin","S","Youngstown State","South Florida","2023-12-04T21:41:00.000Z","0.84","3","Immediate"
"2024","CJ","Madden","EDGE","Georgia","Purdue","2023-12-04T19:11:00.000Z","0.87","3","Immediate"
"2024","Robert","Rahimi","S","Liberty","San José State","2023-12-04T06:00:00.000Z","0.82","3","Immediate"
"2024","Torey","Richardson","CB","UTEP","Temple","2023-11-29T22:46:00.000Z","0.86","3","Immediate"
