Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,PositionId,TeamId,ConferenceId
,4833031,Mani Powell,LB,Arkansas,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,5.0,,,,,,,,West,5.5,12,4,8,0,8,1,7,0,6,2,4,0,4,1,3,0,208,10,16,10,6,12,4,235,8,0,475,24,2250,323,207,12,22,76,665,22123,1,180,16,472,9,1668,29,75,67,175,3918,18,,No,10,88,3
2023.0,4833072,Che Nwabuko,WR,Pittsburgh,ACC,0.0043,0.0,0.0093,0.0098,0.0,0.0,0.0,0.0,,10.5,3.0,,,,,,,40.0,,2.0,,,,,,,,,0.0,,,,,43.0,,7.3,,,Coastal,4.3,12,3,9,0,8,2,6,0,6,3,3,0,5,0,5,0,195,10,20,9,6,12,1,141,12,1,488,26,2592,360,192,10,17,94,773,19883,0,108,23,356,10,1223,30,83,47,150,3815,21,,No,2,111,4
,4833073,Zion Steptoe,WR,Purdue,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,9.0,,0.0,0.0,11.0,,,,,,,,West,5.2,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0,245,11,28,8,8,12,0,79,10,1,509,22,2534,392,234,10,15,72,691,21909,0,159,20,462,20,2025,33,70,63,176,4559,18,,No,2,58,3
2023.0,4833238,Jaydon Johnson,WR,Louisiana,Sun Belt,0.0024,0.0054,0.0,0.0027,0.0,0.006,0.005,0.0,,,,,,,,,,16.0,,,,0.0,,0.0,2.0,0.0,1.0,,0.0,0.0,3.0,,,28.0,,,,14.0,West,6.6,13,6,7,0,8,3,5,0,6,4,2,0,6,2,4,0,265,11,20,11,10,13,3,149,9,1,956,43,2817,367,238,13,23,79,647,22690,0,102,19,469,25,2298,34,73,68,167,5115,20,,No,2,23,5
,4833353,Trudell Berry,CB,Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,0.0,16.0,,0.0,1.0,21.0,,,,,,,,East,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,204,8,27,7,4,12,2,132,13,1,545,27,2680,390,217,12,23,59,510,20723,0,163,16,350,10,1143,21,65,52,160,3823,20,,No,11,117,3
,4833355,Nic Scourton,LB,Purdue,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,8.5,33.0,,0.0,14.5,49.0,,,,,,,,West,5.2,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0,245,11,28,8,8,12,0,79,10,1,509,22,2534,392,234,10,15,72,691,21909,0,159,20,462,20,2025,33,70,63,176,4559,18,,No,10,58,3
,4833357,Jeremiah Cooper,DB,Iowa State,,,,,,,,,,,17.6,,,,,,5.0,,,,,,9.0,,1.0,,0.0,23.0,,2.0,1.5,41.0,,,88.0,,,,,,8.0,13,7,6,0,9,6,3,0,7,3,4,0,6,4,2,0,212,10,16,3,3,13,1,150,8,0,382,19,3185,381,241,16,23,63,569,22743,0,128,17,382,16,1559,21,64,68,174,4744,11,,No,4,80,3
2023.0,4833372,Sean Sallis,TE,Marshall,Sun Belt,0.0082,0.0161,0.0,0.0053,0.011,0.011,0.01,0.01,,6.0,,,,,,,,31.0,,1.0,,0.0,,0.0,5.0,0.0,2.0,,1.0,0.0,2.0,,,57.0,,,,10.2,East,6.2,13,6,7,0,8,3,5,0,6,5,1,0,6,1,5,0,236,6,25,11,5,13,2,131,18,2,807,33,2940,425,268,13,12,85,766,22974,0,19,9,452,21,1725,33,85,56,181,4665,29,,No,7,14,5
,4833373,Devin Turner,DB,Northwestern,,,,,,,,,,,0.0,,,,,,1.0,,,,,,4.0,,0.0,,0.0,36.0,,0.0,1.0,64.0,,,0.0,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,4,53,3
,4833375,Kivon Wright,DE,Boise State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,3.0,,,,,,,,Mountain,9.1,14,8,6,0,9,7,2,0,6,5,1,0,7,3,4,0,300,9,11,8,8,14,0,76,13,0,502,26,3098,372,216,11,20,52,448,26196,0,27,8,560,34,3008,35,82,85,185,6106,21,,No,5,92,3
,4833376,Collin Wright,CB,Stanford,,,,,,,,,,,0.0,,,,,,1.0,,,,,,4.0,,0.0,,1.0,33.0,,0.0,4.0,51.0,,,0.0,,,,,,2.4,12,3,9,0,9,2,7,0,7,0,7,0,5,3,2,0,234,9,27,4,4,12,0,49,10,0,337,22,2796,427,233,8,11,75,709,22521,0,48,7,414,15,1425,23,51,65,183,4221,14,,No,11,129,3
,4833590,Kentrell Webb,DB,Tulane,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,13.0,,0.0,0.5,17.0,,,,,,,,,9.9,14,11,3,0,9,8,1,0,8,6,2,0,5,5,0,0,257,19,32,13,11,14,0,138,7,1,670,28,3010,368,229,17,25,67,600,26329,1,126,15,527,16,2171,35,86,71,186,5181,20,,No,4,51,3
,4833592,Devyn Bobby,S,Baylor,,,,,,,,,,,0.0,,,,,,1.0,,,,,,6.0,,1.0,,0.0,52.0,,0.0,1.0,74.0,,,0.0,,,,,,2.4,12,3,9,0,9,2,7,0,8,1,7,0,4,2,2,0,238,22,48,8,9,12,0,14,7,2,996,42,3156,442,263,7,15,49,347,22827,0,201,13,413,13,1378,18,60,64,177,4534,15,,No,9,49,3
,4833593,William Alexander,LB,Tulsa,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,,,,,,5.4,12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0,238,7,16,5,10,12,0,-1,19,0,320,15,2456,334,190,10,20,61,519,21386,0,67,7,527,13,2171,21,65,87,195,4627,24,,No,10,19,3
,4833594,Robert Fitzgerald,DB,Northwestern,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,10.0,,0.0,0.0,13.0,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,4,53,3
2023.0,4833597,Brayden Fowler-Nicolosi,QB,Colorado State,Mountain West,0.5754,0.917,0.0633,0.4834,0.6,0.717,0.521,0.737,470.0,,34.0,292.0,,,7.0,16.0,,9.0,4.0,,0.621,,,,0.0,,,,23.0,,,,,3429.0,7.4,-0.9,,,Mountain,4.6,12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0,247,8,19,7,10,12,0,74,18,1,580,26,3678,501,311,9,24,91,838,19135,1,150,13,332,10,1114,33,86,72,175,4792,25,,No,0,68,9
,4833600,Chase Kennedy,DE,Utah,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,0.0,,0.0,0.5,1.0,,,,,,,,,8.7,13,8,5,0,9,5,4,0,7,6,1,0,5,2,3,0,244,12,29,2,7,13,2,82,11,0,425,21,2156,328,189,8,15,64,536,26578,0,111,24,562,19,2373,36,75,81,196,4529,13,,No,5,31,3
,4833601,Tai Leonard,DL,UT San Antonio,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,2.0,3.0,,0.0,2.0,10.0,,,,,,,,,9.1,13,9,4,0,8,7,1,0,6,5,1,0,6,3,3,0,294,15,26,8,7,13,0,250,14,0,319,19,3248,446,290,10,25,73,666,23509,1,125,18,516,27,2233,46,99,92,194,5481,22,,No,3,37,3
,4833613,Joshua Wiggins,DB,Liberty,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,12.8,14,13,1,0,9,9,0,0,8,8,0,0,5,5,0,0,346,11,21,12,3,14,2,181,6,0,532,26,2882,303,178,21,32,88,875,27786,0,86,13,670,39,4106,24,71,78,158,6988,18,,No,4,28,3
2023.0,4833625,Jordan Nabors,WR,Baylor,Big 12,0.0201,0.0195,0.0211,0.0278,0.023,0.006,0.015,0.014,1.0,21.1,9.0,1.0,,,,0.0,,85.0,,16.0,1.0,,,,8.0,,,,0.0,,,,,438.0,-6.0,3.7,,9.1,,2.4,12,3,9,0,9,2,7,0,8,1,7,0,4,2,2,0,238,22,48,8,9,12,0,14,7,2,996,42,3156,442,263,7,15,49,347,22827,0,201,13,413,13,1378,18,60,64,177,4534,15,,No,2,49,1
,4833626,Ben Roberts,LB,Texas Tech,,,,,,,,,,,5.0,,,,,,1.0,,,,,,0.0,,2.0,,1.0,54.0,,0.0,5.5,100.0,,,5.0,,,,,,6.0,13,7,6,0,9,5,4,0,6,4,2,0,6,2,4,0,285,24,37,5,4,13,1,121,18,1,841,33,2909,471,284,13,24,70,649,22425,1,261,15,474,17,2117,28,68,77,194,5026,23,,No,10,81,3
2023.0,4833629,Jace Wilson,WR,UT San Antonio,American Athletic,0.0021,0.0044,0.0,0.0024,0.003,0.0,0.0,0.003,,,,,,,,,,13.0,,,,,,,1.0,,,,0.0,,,,,13.0,,,,13.0,,9.1,13,9,4,0,8,7,1,0,6,5,1,0,6,3,3,0,294,15,26,8,7,13,0,250,14,0,319,19,3248,446,290,10,25,73,666,23509,1,125,18,516,27,2233,46,99,92,194,5481,22,,No,2,37,2
2023.0,4833635,Landy Lyddy,QB,UAB,American Athletic,0.0252,0.0478,0.0,0.0235,0.022,0.038,0.013,0.038,22.0,,3.0,14.0,,,,3.0,,0.0,,,0.636,0.0,,0.0,,0.0,1.0,,1.0,0.0,1.0,,,101.0,5.5,-6.7,,,,6.1,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,284,13,27,7,10,12,1,137,13,0,572,31,3467,427,306,10,22,80,675,21050,0,60,7,426,24,1933,27,49,64,159,5400,20,,No,0,122,2
,4834814,Chibby Nwajuaku,DL,Rice,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.5,2.0,,,,,,,,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No,3,115,3
,4834815,Kyle Thompson,DL,Arkansas,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,,,,,West,5.5,12,4,8,0,8,1,7,0,6,2,4,0,4,1,3,0,208,10,16,10,6,12,4,235,8,0,475,24,2250,323,207,12,22,76,665,22123,1,180,16,472,9,1668,29,75,67,175,3918,18,,No,3,88,3
2023.0,4834817,Jayshon Platt,WR,Florida Atlantic,American Athletic,0.0026,0.0024,0.003,0.0031,0.0,0.006,0.005,0.0,,29.0,,,,,1.0,,,34.0,0.0,1.0,,0.0,,0.0,3.0,0.0,0.0,,0.0,0.0,1.0,,,36.0,,,,3.5,,3.9,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0,215,13,34,2,8,12,2,99,15,0,449,27,2586,412,265,10,19,41,400,19734,1,282,15,369,16,1383,28,83,57,168,3969,17,,No,2,79,2
,4836465,Brendan Flakes,DL,Northwestern,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,1.0,12.0,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,3,53,3
,4836472,Bryan Thomas Jr.,DE,South Carolina,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,0.0,11.0,,0.0,1.0,21.0,,,,,,,,East,5.6,12,5,7,0,8,3,5,0,7,5,2,0,4,0,4,0,217,9,24,5,7,12,1,129,8,0,352,20,3336,412,283,10,21,85,661,20375,1,112,15,369,17,1021,22,55,54,161,4357,13,,No,5,47,3
,4837159,Izaiah Guy,CB,Georgia State,,,,,,,,,,,4.0,,,,,0.0,,,4.0,0.0,1.0,,2.0,,0.0,1.0,1.0,15.0,,2.0,1.0,19.0,,,4.0,,,,,East,7.4,13,7,6,0,8,3,5,0,6,3,3,0,6,3,3,0,254,9,19,8,8,13,1,146,7,0,371,22,2672,367,249,11,20,83,748,23127,1,34,11,513,25,2445,29,76,86,189,5117,15,,No,11,77,3
2023.0,4837174,Darrian Anderson,WR,Oregon,Pac-12,0.0042,0.0078,0.0,0.0022,0.006,0.0,0.007,0.004,,,,,,,,,,16.0,,,,,,,2.0,,,,0.0,,,,,16.0,,,,8.0,,12.7,14,12,2,0,10,8,2,0,7,7,0,0,5,4,1,0,369,19,25,2,6,14,1,58,5,0,308,20,4857,514,397,12,49,93,848,26079,0,201,21,437,33,2583,34,71,79,155,7440,7,,No,2,29,10
,4837186,Emmanuel McNeil-Warren,S,Toledo,,,,,,,,,,,6.0,,,,,,2.0,,,,,,3.0,,0.0,,0.0,26.0,,0.0,3.0,60.0,,,12.0,,,,,West,10.7,14,11,3,0,9,8,1,0,6,6,0,0,6,5,1,0,284,13,22,11,7,14,1,96,10,1,868,42,3083,377,232,11,26,93,866,23459,0,108,20,524,31,2784,38,80,79,179,5867,21,,No,9,18,3
,4837188,Jordan Phillips,DL,Maryland,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,14.0,,0.0,1.5,27.0,,,,,,,,East,8.7,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0,271,13,19,8,7,13,1,166,13,1,453,23,3626,477,307,17,27,71,735,21991,0,101,12,382,20,1409,34,65,74,176,5035,21,,No,3,39,3
2023.0,4837200,Junior Vandeross,WR,Toledo,Mid-American,0.078,0.1725,0.0098,0.0848,0.05,0.106,0.052,0.085,,29.0,3.0,,,,4.0,,,126.0,1.0,3.0,,,,,44.0,,,,4.0,,,,,703.0,,12.7,,13.9,West,10.7,14,11,3,0,9,8,1,0,6,6,0,0,6,5,1,0,284,13,22,11,7,14,1,96,10,1,868,42,3083,377,232,11,26,93,866,23459,0,108,20,524,31,2784,38,80,79,179,5867,21,,No,2,18,7
,4837203,Jeremiah Wilson,DB,Syracuse,,,,,,,,,,,66.0,,,,,,1.0,,,,,,4.0,,0.0,,0.0,13.0,,2.0,1.0,16.0,,,66.0,,,,,Atlantic,6.1,13,6,7,0,8,2,6,0,6,4,2,0,5,1,4,0,232,10,20,9,13,13,3,215,15,0,381,21,2237,315,191,9,17,95,801,22057,0,272,27,530,20,2230,29,78,70,179,4467,24,,No,4,8,3
,4837204,D'Mon Brinson,DB,Connecticut,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,15.0,,0.0,1.0,16.0,,,,,,,,,3.6,12,3,9,0,1,1,0,0,6,1,5,0,6,2,4,0,217,8,21,10,7,12,1,45,7,0,628,34,2284,381,219,6,12,73,645,22510,0,47,11,394,15,1639,16,68,58,166,3923,17,,No,4,71,3
,4837205,Donovan Branch,LB,Connecticut,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,1.0,,0.0,0.5,2.0,,,,,,,,,3.6,12,3,9,0,1,1,0,0,6,1,5,0,6,2,4,0,217,8,21,10,7,12,1,45,7,0,628,34,2284,381,219,6,12,73,645,22510,0,47,11,394,15,1639,16,68,58,166,3923,17,,No,10,71,3
,4837206,A.J. Cottrill,LB,Florida State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,4.0,,,,,,,,Atlantic,10.5,14,13,1,0,9,9,0,0,6,6,0,0,5,5,0,0,274,10,21,5,7,14,1,53,4,1,407,17,3508,433,260,10,25,85,792,24689,0,298,26,463,32,2102,46,98,66,182,5610,9,,No,10,83,3
,4837211,Dyoni Hill,DB,Marshall,,,,,,,,,,,0.0,,,,,,1.0,,,,,,10.0,,0.0,,0.0,31.0,,0.0,1.0,51.0,,,0.0,,,,,East,6.2,13,6,7,0,8,3,5,0,6,5,1,0,6,1,5,0,236,6,25,11,5,13,2,131,18,2,807,33,2940,425,268,13,12,85,766,22974,0,19,9,452,21,1725,33,85,56,181,4665,29,,No,4,14,3
,4837215,Joseph Sipp Jr.,LB,Bowling Green,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,35.0,,0.0,2.5,66.0,,,,,,,,East,6.8,13,7,6,0,8,5,3,0,5,3,2,0,7,4,3,0,219,15,25,5,11,13,2,282,14,0,462,23,2454,356,213,17,17,90,792,23823,1,148,19,429,22,1786,33,67,52,157,4240,19,,No,10,67,3
,4837244,Gabe Jacas,LB,Illinois,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,3.0,22.0,,0.0,4.0,31.0,,,,,,,,West,5.8,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0,244,13,24,10,8,12,2,103,13,0,454,25,3191,414,261,7,23,79,749,20449,0,133,12,396,12,1501,23,57,59,161,4692,23,,No,10,69,3
,4837247,Deante McCray,DE,Western Kentucky,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,4.0,1.0,2.0,15.0,,0.0,4.0,31.0,,,,,,,,,6.2,13,8,5,0,8,5,3,0,6,4,2,0,6,3,3,0,263,16,26,9,9,13,1,131,14,0,461,24,3837,539,343,15,38,59,478,23043,0,40,11,357,12,1386,26,57,83,191,5223,23,,No,5,6,3
2023.0,4837248,Fernando Mendoza,QB,California,Pac-12,0.3051,0.5561,0.0731,0.2675,0.298,0.392,0.228,0.41,210.0,,37.0,131.0,,,6.0,7.0,,16.0,4.0,,0.624,0.0,,0.0,0.0,0.0,1.0,,15.0,0.0,1.0,,,1527.0,6.9,2.2,,,,6.4,13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0,278,17,33,12,16,13,0,68,16,1,486,25,2836,434,258,12,22,72,583,22364,0,30,11,497,26,2250,25,58,74,191,5086,28,,No,0,4,10
,4837252,Jack Pyburn,DE,Florida,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,6.0,,0.0,1.0,17.0,,,,,,,,East,5.9,12,5,7,0,8,3,5,0,6,4,2,0,5,1,4,0,259,9,22,7,4,12,0,38,5,0,331,16,3086,389,281,3,20,79,595,23838,0,151,14,422,21,1819,22,59,55,150,4905,12,,No,5,17,3
2023.0,4837258,Travis Bates,RB,Duke,ACC,0.0064,0.0,0.012,0.0112,0.004,0.0,0.006,0.0,,,5.0,,,,,,,32.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,40.0,,8.0,,,Coastal,6.9,13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0,243,12,20,7,5,13,1,53,8,0,338,16,2351,357,200,10,14,73,598,22615,0,149,17,448,26,2168,29,77,60,166,4519,15,,No,1,11,4
,4837264,Derrieon Craig,LB,UMass,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.5,11.0,,0.0,4.5,24.0,,,,,,,,,4.2,12,3,9,0,2,1,1,0,6,1,5,0,6,2,4,0,213,3,13,6,6,12,2,135,11,0,713,41,2569,348,212,8,14,96,851,21422,0,80,13,390,19,1706,18,54,55,151,4275,17,,No,10,35,3
,4837267,Daveon Crouch,LB,Boston College,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,8.0,,0.0,0.0,12.0,,,,,,,,Atlantic,6.0,13,7,6,0,8,3,5,0,7,3,4,0,5,3,2,0,279,29,38,5,7,13,1,45,14,0,311,20,2394,361,204,8,15,85,717,24542,0,112,12,547,25,2556,12,43,79,191,4950,19,,No,10,59,3
,4837268,Gregory Delaine,DB,Syracuse,,,,,,,,,,,0.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,7.0,,0.0,0.0,10.0,,,0.0,,,,,Atlantic,6.1,13,6,7,0,8,2,6,0,6,4,2,0,5,1,4,0,232,10,20,9,13,13,3,215,15,0,381,21,2237,315,191,9,17,95,801,22057,0,272,27,530,20,2230,29,78,70,179,4467,24,,No,4,8,3
,4837273,Jeremiah McGill,S,UMass,,,,,,,,,,,27.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,5.0,,0.0,0.0,13.0,,,27.0,,,,,,4.2,12,3,9,0,2,1,1,0,6,1,5,0,6,2,4,0,213,3,13,6,6,12,2,135,11,0,713,41,2569,348,212,8,14,96,851,21422,0,80,13,390,19,1706,18,54,55,151,4275,17,,No,9,35,3
,4837275,Luke Pirris,LB,Navy,,,,,,,,,,,,,,,,0.0,,,,0.0,,,3.0,,1.0,3.0,3.5,32.0,,0.0,8.5,52.0,,,,,,,,,5.8,12,5,7,0,8,4,4,0,6,4,2,0,4,1,3,0,174,16,26,7,14,12,1,174,5,0,477,24,1268,199,102,10,10,68,552,22507,0,176,20,548,16,2335,28,62,50,173,3603,12,,No,10,131,3
,4837286,Wade Woodaz,LB,Clemson,,,,,,,,,,,47.0,,,,,0.0,2.0,,,0.0,,,0.0,,2.0,1.0,4.0,12.0,,2.0,5.0,22.0,,,94.0,,,,,Atlantic,8.8,13,9,4,0,8,4,4,0,7,6,1,0,5,2,3,0,300,14,27,13,11,13,4,244,9,0,287,12,2969,474,302,16,20,64,549,25818,0,182,23,524,24,2266,32,90,79,198,5235,22,,No,10,66,3
,4837327,Christian Ellis,S,New Mexico,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,0.0,32.0,,0.0,0.0,58.0,,,,,,,,Mountain,4.5,12,4,8,0,8,2,6,0,6,2,4,0,6,2,4,0,278,9,14,5,4,12,0,3,10,0,483,31,2615,353,198,4,17,118,1073,23352,0,-7,4,440,26,2312,15,47,59,145,4927,15,,No,9,120,3
2023.0,4837335,Richard Reese,RB,Baylor,Big 12,0.0853,0.0173,0.1689,0.1194,0.098,0.018,0.053,0.063,,32.8,66.0,,,,,,,134.0,,12.0,,0.0,,0.0,7.0,0.0,1.0,,6.0,1.0,1.0,,,724.0,,4.6,,3.4,,2.4,12,3,9,0,9,2,7,0,8,1,7,0,4,2,2,0,238,22,48,8,9,12,0,14,7,2,996,42,3156,442,263,7,15,49,347,22827,0,201,13,413,13,1378,18,60,64,177,4534,15,,No,1,49,1
,4837344,Maguire Neal,DB,Charlotte,,,,,,,,,,,0.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,5.0,,0.0,0.5,10.0,,,0.0,,,,,,3.2,12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0,202,19,35,6,6,12,1,107,16,0,619,30,2013,328,186,11,7,83,703,23255,1,227,24,464,16,1740,19,60,40,169,3753,22,,No,4,44,3
,4837349,CJ Bazile Jr.,DE,Liberty,,,,,,,,,,,,,,,,,,,,,,,0.0,,9.0,,3.0,17.0,,0.0,9.5,43.0,,,,,,,,,12.8,14,13,1,0,9,9,0,0,8,8,0,0,5,5,0,0,346,11,21,12,3,14,2,181,6,0,532,26,2882,303,178,21,32,88,875,27786,0,86,13,670,39,4106,24,71,78,158,6988,18,,No,5,28,3
,4837351,Bryce Cowan,LB,Vanderbilt,,,,,,,,,,,5.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,8.0,,2.0,2.5,15.0,,,5.0,,,,,East,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,204,8,27,7,4,12,2,132,13,1,545,27,2680,390,217,12,23,59,510,20723,0,163,16,350,10,1143,21,65,52,160,3823,20,,No,10,117,3
,4837371,Maverick Baranowski,LB,Minnesota,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,22.0,,0.0,3.5,48.0,,,,,,,,West,6.3,13,6,7,0,9,3,6,0,7,4,3,0,5,1,4,0,237,14,17,6,7,13,0,114,11,0,362,25,1864,312,164,12,16,39,352,24863,0,111,9,505,13,2048,24,49,62,176,3912,17,,No,10,22,3
,4837378,Caleb Coley,DB,Michigan State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,1.0,4.0,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,4,30,3
,4837384,Bradley Mann,DL,Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,1.0,6.0,,0.0,4.0,13.0,,,,,,,,East,1.3,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,204,8,27,7,4,12,2,132,13,1,545,27,2680,390,217,12,23,59,510,20723,0,163,16,350,10,1143,21,65,52,160,3823,20,,No,3,117,3
2023.0,4837385,Jordan Mcdonald,RB,UCF,Big 12,0.0204,0.0027,0.0341,0.0148,0.024,0.024,0.061,0.004,,,18.0,,,,,,,43.0,,,,0.0,,0.0,1.0,0.0,1.0,,3.0,0.0,1.0,,,89.0,,3.1,,33.0,,9.3,13,6,7,0,9,3,6,0,6,4,2,0,6,2,4,0,300,13,23,7,4,13,0,135,11,0,390,20,3364,366,229,12,24,79,651,22523,0,156,17,529,28,2967,22,55,83,169,6331,18,,No,1,56,1
,4837387,Jordan Perry,LB,Kansas State,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,,7.6,13,9,4,0,9,6,3,0,7,6,1,0,5,2,3,0,310,14,24,2,10,13,1,136,10,0,328,19,3135,427,258,13,30,63,568,24870,0,87,16,532,32,2666,25,77,90,188,5801,12,,No,10,24,3
,4837388,VJ Payne,S,Kansas State,,,,,,,,,,,17.0,,,,,0.0,1.0,,,0.0,,,3.0,,0.0,1.0,0.0,37.0,,0.0,3.0,47.0,,,17.0,,,,,,7.6,13,9,4,0,9,6,3,0,7,6,1,0,5,2,3,0,310,14,24,2,10,13,1,136,10,0,328,19,3135,427,258,13,30,63,568,24870,0,87,16,532,32,2666,25,77,90,188,5801,12,,No,9,24,3
2023.0,4837391,Maurice Turner,RB,Louisville,ACC,0.0766,0.0303,0.1169,0.0844,0.076,0.057,0.078,0.063,,16.5,51.0,,,,,,,118.0,,6.0,,0.0,,0.0,8.0,0.0,1.0,,1.0,0.0,5.0,,,423.0,,4.9,,9.1,Atlantic,9.7,14,10,4,0,9,7,2,0,7,6,1,0,3,2,1,0,292,13,24,7,7,14,0,149,12,0,475,25,3313,408,266,13,22,78,681,27062,1,132,30,533,31,2499,32,78,65,176,5812,19,,No,1,72,4
