,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
155,2023,4609805,Trey Walker,TE,Indiana,Big10,0.0179,0.0371,0.0,0.0178,0.016,0.018,0.023,0.013,,,,,,,,,,20.0,,,,,,,10.0,,,,1.0,,,,,81.0,,,,8.1,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
156,2023,4360740,Jacob Mangum-Farrar,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,,0.0,33.0,,0.0,4.0,62.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
157,2023,4362229,Andre Carter,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,2.0,27.0,,0.0,11.0,49.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
158,2023,4371951,Noah Pierre,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,1.0,16.0,,0.0,1.5,22.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
159,2023,4371960,Aaron Casey,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,6.5,77.0,,0.0,20.0,108.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
160,2023,4426670,Matthew Bedford,OL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
161,2023,4426979,LeDarrius Cox,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,2.0,10.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,3.0,Yes
162,2023,4427678,Mike Katic,OL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
163,2023,4427848,Patrick Lucas Jr.,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,8.0,,0.0,0.5,14.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,3.0,Yes
164,2023,4428695,Nic Toomer,DB,Indiana,Big10,,,,,,,,,,0.0,,,,,,1.0,,,,,,3.0,,0.0,,1.0,22.0,,0.0,3.0,26.0,,,0.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
165,2023,4428937,Sean Wracher,LS,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
166,2023,4429285,Philip Blidi,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,0.0,10.0,,0.0,4.0,29.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
167,2023,4429383,Jared Casey,LB,Indiana,Big10,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,3.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,4.0,Yes
168,2023,4429998,Myles Jackson,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,17.0,,0.0,2.0,25.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
169,2023,4430447,Josh Sanguinetti,DB,Indiana,Big10,,,,,,,,,,3.5,,,,,0.0,2.0,,,0.0,,,2.0,,0.0,1.0,0.0,11.0,,0.0,0.5,19.0,,,7.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
170,2023,4430955,Bryson Bonds,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.0,4.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
171,2023,4431004,Lanell Carr Jr.,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,5.0,21.0,,0.0,8.5,33.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
172,2023,4431518,Marcus Burris Jr.,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,13.0,,0.0,2.5,20.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
173,2023,4432719,Jamier Johnson,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,4.0,,0.0,0.0,5.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
174,2023,4566100,Kobee Minor,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,0.0,20.0,,0.0,0.0,29.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
175,2023,4566190,Kahlil Benson,OL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
176,2023,4572266,Tyrik McDaniel,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
177,2023,4575843,Jamison Kelly,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
178,2023,4577793,Chris Freeman,PK,Indiana,Big10,,,,,,,,,,,,,14.0,10.0,,,,50.0,,,0.714,0.0,59.0,0.0,,0.0,1.0,,0.0,0.0,1.0,29.0,29.0,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
179,2023,4594448,JoJo Johnson,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,6.0,,0.0,0.0,12.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
180,2023,4683295,Jackson Schott,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
181,2023,4683393,James Evans,P,Indiana,Big10,,,,,,,,,,,,,,,,,14.0,70.0,,57.0,,0.0,,0.0,,0.0,1.0,6.0,0.0,0.0,1.0,,,2612.0,,,45.8,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
182,2023,4686360,Jordan Grier,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,18.0,,0.0,1.5,23.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
183,2023,4711228,Anthony Jones,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,8.0,,0.0,0.5,12.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
184,2023,4751685,Kaiden Turner,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
185,2023,4808750,Venson Sneed Jr.,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,1.5,5.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
186,2023,4812340,James Monds III,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,4.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
187,2023,4870711,Amare Ferrell,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,8.0,,0.0,0.0,8.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
188,2023,4873906,Phillip Dunnam,DB,Indiana,Big10,,,,,,,,,,9.3,,,,,,3.0,,,,,,6.0,,0.0,,0.0,39.0,,0.0,1.0,53.0,,,28.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
189,2023,4879286,Joshua Rudolph,LB,Indiana,Big10,,,,,,,,,,14.0,,,,,,,,14.0,,1.0,,1.0,,0.0,,0.0,13.0,,0.0,2.5,18.0,,,14.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
190,2023,4880097,Matt Hohlt,LB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.0,9.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
191,2023,4881031,Jamari Sharpe,DB,Indiana,Big10,,,,,,,,,,14.0,,,,,1.0,1.0,,,1.0,,,2.0,,0.0,0.0,0.0,17.0,,0.0,1.0,21.0,,,14.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
192,2023,4894437,Robby Harrison,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,3.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
193,2023,4921319,Jordan Shaw,DB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.5,8.0,,0.0,0.5,12.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
194,2023,5078315,Nicolas Radicic,PK,Indiana,Big10,,,,,,,,,,,,,1.0,1.0,,,,21.0,,,1.0,,5.0,,,,,,,,,2.0,2.0,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
195,2023,5081323,Louis Moore,DB,Indiana,Big10,,,,,,,,,,16.3,,,,,,3.0,,,,,,1.0,,0.0,,0.0,60.0,,2.0,1.0,84.0,,,49.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
196,2023,5081325,Race Stewart,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,,0.0,1.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
197,2023,5081328,Nick James,DL,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,1.0,2.0,,0.0,1.0,4.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,3.0,Yes
198,2023,5092928,Alejandro Quintero,P,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
199,2023,5098645,Daniel Weems,RB,Indiana,Big10,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,1.0,1.0,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
200,2023,5104822,Camden Jordan,WR,Indiana,Big10,,,,,,,,,,3.0,,,,,1.0,,,3.0,1.0,1.0,,,,,0.0,,,,0.0,,,,,3.0,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No
201,2023,4574732,Aaron Young,RB,Rutgers,Big10,0.0249,0.0132,0.0321,0.0293,0.007,0.042,0.03,0.017,,,16.0,,,,1.0,,,26.0,0.0,,,,,,4.0,,,,3.0,,,,,118.0,,5.9,,8.0,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,3.0,Yes
202,2023,5078166,Ajani Sheppard,QB,Rutgers,Big10,0.0037,0.0066,0.002,0.0,0.011,0.0,0.004,0.008,2.0,,1.0,2.0,,,,0.0,,10.0,,,1.0,,,,,,,,0.0,,,,,33.0,11.5,10.0,,,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
203,2023,4682653,Al-Shadee Salaam,RB,Rutgers,Big10,0.0062,0.0,0.01,0.0059,0.007,0.006,0.008,0.004,,,6.0,,,,,,,18.0,,,,0.0,,0.0,,0.0,4.0,,1.0,0.0,5.0,,,28.0,,4.7,,,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
204,2023,4430235,Chris Long,WR,Rutgers,Big10,0.0025,0.0066,0.0,0.0029,0.004,0.0,0.004,0.0,,,,,,,,,,19.0,,,,,,,2.0,,,,0.0,,,,,28.0,,,,14.0,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
205,2023,4574722,Christian Dremel,WR,Rutgers,Big10,0.051,0.1353,0.0,0.0381,0.03,0.101,0.034,0.087,,-9.0,,,,,1.0,,,60.0,0.0,1.0,,,,,35.0,,,,3.0,,,,,454.0,,,,13.2,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
206,2023,5075319,Dylan Braithwaite,WR,Rutgers,Big10,0.0012,0.0033,0.0,0.0,0.004,0.0,0.0,0.004,,,,,,,,,,10.0,,,,,,,1.0,,,,0.0,,,,,10.0,,,,10.0,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
207,2023,4431387,Evan Simon,QB,Rutgers,Big10,0.0037,0.0099,0.0,0.0029,0.004,0.006,0.004,0.004,3.0,,,2.0,,,,0.0,,,,,0.667,,,,,,,,1.0,,,,,30.0,10.0,,,,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,3.0,Yes
208,2023,4921518,Famah Toure,WR,Rutgers,Big10,0.0025,0.0066,0.0,0.0,0.007,0.0,0.004,0.004,,,,,,,,,,13.0,,,,,,,2.0,,,,0.0,,,,,24.0,,,,12.0,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
209,2023,4893657,Gavin Wimsatt,QB,Rutgers,Big10,0.51,0.967,0.2345,0.4311,0.522,0.643,0.449,0.68,289.0,,131.0,138.0,,,3.0,8.0,,80.0,2.0,,0.478,,,,0.0,,,,20.0,,,,,2232.0,6.0,3.8,,,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
210,2023,5075390,Ian Strong,WR,Rutgers,Big10,0.0236,0.0627,0.0,0.0293,0.019,0.024,0.004,0.033,,,,,,,,,,29.0,,,,0.0,,0.0,16.0,0.0,0.0,,2.0,0.0,1.0,,,230.0,,,,14.4,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
211,2023,4574730,Isaiah Washington,WR,Rutgers,Big10,0.0311,0.0792,0.002,0.0176,0.041,0.042,0.021,0.058,,,,,,,2.0,,,42.0,1.0,,,0.0,,0.0,26.0,0.0,1.0,,1.0,0.0,1.0,,,326.0,,,,12.5,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
212,2023,5099736,Ja'shon Benjamin,RB,Rutgers,Big10,0.0609,0.0132,0.0902,0.0616,0.078,0.03,0.068,0.05,,,45.0,,,,,,,59.0,,,,,,,4.0,,,,2.0,,,,,226.0,,3.8,,13.5,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
213,2023,5160748,JaQuae Jackson,WR,Rutgers,Big10,0.0373,0.099,0.0,0.0235,0.059,0.03,0.013,0.079,,,,,,,,,,61.0,,,,,,,22.0,,,,1.0,,,,,361.0,,,,16.4,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
214,2023,5064160,Jessie Ofurie,WR,Rutgers,Big10,0.0012,0.0033,0.0,0.0,0.004,0.0,0.0,0.004,,,,,,,,,,7.0,,,,,,,2.0,,,,0.0,,,,,11.0,,,,5.5,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
215,2023,4360204,Johnny Langan,TE,Rutgers,Big10,0.0199,0.0528,0.0,0.0264,0.015,0.018,0.004,0.025,,,,,,,,,,30.0,,,,,,,14.0,,,,0.0,,,,,121.0,,,,8.6,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
216,2023,4608686,Kyle Monangai,RB,Rutgers,Big10,0.3097,0.033,0.479,0.3695,0.307,0.214,0.331,0.203,,,242.0,,,,,,,75.0,,,,0.0,,0.0,8.0,0.0,1.0,,8.0,0.0,1.0,,,1340.0,,5.2,,9.8,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No
217,2023,4682748,Max Patterson,WR,Rutgers,Big10,0.0012,0.0033,0.0,0.0029,0.0,0.0,0.0,0.0,,,,,,,,,,5.0,,,,,,,1.0,,,,0.0,,,,,5.0,,,,5.0,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,3.0,Yes
